id,question,answerA,answerA_ratings,answerA_stats,feedback_answerA,answerB,answerB_ratings,answerB_stats,feedback_answerB,answerC,answerC_ratings,answerC_stats,feedback_answerC,answerD,answerD_ratings,answerD_stats,feedback_answerD,answerE,answerE_ratings,answerE_stats,feedback_answerE,gold_label,gold_label_rating
1e3b1b7b-f1a6-4258-a1b0-b21e1a5e081e,James looked up and saw the start twinkling in the black yonder.  He marveled the sheer number of them and the size of what?,universe,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4.8, 'variance': 0.19999999999999998, 'std_dev': 0.4472135954999579, 'median': 5}","[{'feedback': 'I assume James saw the stars.'}, {'feedback': 'i think you mean ""star"" not ""start""'}]",orbit,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1.4, 'variance': 0.8, 'std_dev': 0.8944271909999159, 'median': 1}",[],night sky,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}, {'rating': '5 - Very Likely'}]","{'mean': 3.8, 'variance': 3.1999999999999997, 'std_dev': 1.7888543819998317, 'median': 5}",[],outer space,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '2 - Technically Possible'}]","{'mean': 4.4, 'variance': 1.8, 'std_dev': 1.3416407864998738, 'median': 5}",[],his wallet,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}]","{'mean': 1.6, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 2}","[{'feedback': 'The word start is either an intentional or unintentional error - should be star?  Either way, he can marvel at two things at once, the size of his wallet being one of them. '}]",universe,4.8
92db2b95-21e3-4e18-82fe-53d6d27d5f60,What was the man encouraged to do after he expressed his anger violently?,cool off,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4.8, 'variance': 0.19999999999999998, 'std_dev': 0.4472135954999579, 'median': 5}",[],punch,"[{'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}, {'rating': '5 - Very Likely'}, {'rating': '3 - Plausible'}, {'rating': '4 - Likely'}]","{'mean': 3.4, 'variance': 1.3, 'std_dev': 1.140175425099138, 'median': 3}",[],illustrate point,"[{'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}]","{'mean': 1.8, 'variance': 0.7000000000000001, 'std_dev': 0.8366600265340756, 'median': 2}",[],fight,"[{'rating': '5 - Very Likely'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}]","{'mean': 4, 'variance': 1, 'std_dev': 1.0, 'median': 4}",[],release energy,"[{'rating': '2 - Technically Possible'}, {'rating': '5 - Very Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '4 - Likely'}, {'rating': '2 - Technically Possible'}]","{'mean': 3, 'variance': 2, 'std_dev': 1.4142135623730951, 'median': 2}",[{'feedback': 'He could have been given advice to go get some exercise to burn off some energy and anger.'}],cool off,4.8
de8430ea-1e24-4c72-8f38-381de816b93e,According to what book did an apple tree lead to the downfall of man?,bible,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '1 - Impossible'}, {'rating': '5 - Very Likely'}]","{'mean': 4.2, 'variance': 3.2, 'std_dev': 1.7888543819998317, 'median': 5}",[{'feedback': 'it wasnt an apple tree'}],spain,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1.4, 'variance': 0.8, 'std_dev': 0.8944271909999159, 'median': 1}",[],harry potter,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1, 'variance': 0, 'std_dev': 0.0, 'median': 1}",[{'feedback': 'That was the Bible'}],new york,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1, 'variance': 0, 'std_dev': 0.0, 'median': 1}",[],woods,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}]","{'mean': 1.2, 'variance': 0.2, 'std_dev': 0.4472135954999579, 'median': 1}","[{'feedback': 'There could be a book named ""woods"" that addresses the subject.'}]",bible,4.2
ea093b32-6250-49ef-b407-1db95323f1a0,Where is seaweed usually found alive?,ocean,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 5, 'variance': 0, 'std_dev': 0.0, 'median': 5}",[],found in ocean,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 5, 'variance': 0, 'std_dev': 0.0, 'median': 5}",[],water,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4.8, 'variance': 0.19999999999999998, 'std_dev': 0.4472135954999579, 'median': 5}",[],found in sea,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 5, 'variance': 0, 'std_dev': 0.0, 'median': 5}",[],beach,"[{'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '4 - Likely'}]","{'mean': 2.4, 'variance': 1.3, 'std_dev': 1.140175425099138, 'median': 2}",[{'feedback': 'People use the beach as a broad term to mean the land and water immediatly nearby. '}],water,4.8
ec6363d5-b36c-4cf4-8876-79d05c7325f2,From where does a snowflake form?,cloud,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4.8, 'variance': 0.19999999999999998, 'std_dev': 0.4472135954999579, 'median': 5}",[],snow storm,"[{'rating': '3 - Plausible'}, {'rating': '4 - Likely'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}, {'rating': '5 - Very Likely'}]","{'mean': 3.4, 'variance': 1.3, 'std_dev': 1.140175425099138, 'median': 3}",[],billow,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}]","{'mean': 1.4, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 1}",[],air,"[{'rating': '4 - Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}]","{'mean': 4, 'variance': 1.5, 'std_dev': 1.224744871391589, 'median': 4}",[],snowstorm,"[{'rating': '3 - Plausible'}, {'rating': '5 - Very Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '5 - Very Likely'}]","{'mean': 3.4, 'variance': 2.3000000000000003, 'std_dev': 1.5165750888103102, 'median': 3}",[{'feedback': 'A snowflake forms during a snowstorm.'}],cloud,4.8
193570c4-6574-472c-a201-ee1f5e86f52a,What southern U.S. state is know for having many swamps?,wetlands,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1, 'variance': 0, 'std_dev': 0.0, 'median': 1}",[{'feedback': 'wetlands not a state'}],new york,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1, 'variance': 0, 'std_dev': 0.0, 'median': 1}",[],michigan,"[{'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1.2, 'variance': 0.2, 'std_dev': 0.4472135954999579, 'median': 1}",[],louisiana,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}]","{'mean': 4.6, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 5}",[],river delta,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1, 'variance': 0, 'std_dev': 0.0, 'median': 1}","[{'feedback': ""river delta isn't a state""}, {'feedback': 'The river delta is not a state.'}]",louisiana,4.6
6b242b42-3055-4d4a-92f6-900229770a5b,What can a newspaper be used to do to an engagement?,announce,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 5, 'variance': 0, 'std_dev': 0.0, 'median': 5}",[],communicate,"[{'rating': '3 - Plausible'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}]","{'mean': 4, 'variance': 0.5, 'std_dev': 0.7071067811865476, 'median': 4}","[{'feedback': ""i'm not sure what the question is asking""}]",educate,"[{'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}]","{'mean': 3.2, 'variance': 1.7, 'std_dev': 1.3038404810405297, 'median': 3}",[{'feedback': 'Announce more than educate '}],inform,"[{'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '1 - Impossible'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4, 'variance': 3, 'std_dev': 1.7320508075688772, 'median': 5}",[],cancel,"[{'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}]","{'mean': 2, 'variance': 1, 'std_dev': 1.0, 'median': 2}",[{'feedback': 'A newspaper can convey the cancellation of an engagement via an ad or article.'}],announce,5
c4ff5aa9-04d8-4975-b417-aa60a32e6e68,"They wanted to recognize his accomplishment, where should they put his name?",certificate,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4.8, 'variance': 0.19999999999999998, 'std_dev': 0.4472135954999579, 'median': 5}",[],directory,"[{'rating': '2 - Technically Possible'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '3 - Plausible'}, {'rating': '5 - Very Likely'}]","{'mean': 3.8, 'variance': 1.7, 'std_dev': 1.3038404810405297, 'median': 4}",[],phone book,"[{'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}]","{'mean': 1.8, 'variance': 0.2, 'std_dev': 0.4472135954999579, 'median': 2}",[],lineup,"[{'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}, {'rating': '4 - Likely'}]","{'mean': 2.2, 'variance': 1.7, 'std_dev': 1.3038404810405297, 'median': 2}",[],roster,"[{'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '4 - Likely'}, {'rating': '2 - Technically Possible'}]","{'mean': 2.6, 'variance': 0.7999999999999999, 'std_dev': 0.8944271909999159, 'median': 2}","[{'feedback': 'A roster could include duty for only those who have reached a certain achievment, so this could be a way of recognizing that.'}]",certificate,4.8
d047da96-c7c7-48e8-a8df-9b86c8b9f602,The end of the barrel of what primitive firearm is bell shaped?,barbell,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}]","{'mean': 1.6, 'variance': 0.7999999999999999, 'std_dev': 0.8944271909999159, 'median': 1}",[],funnel,"[{'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1.8, 'variance': 1.2, 'std_dev': 1.0954451150103321, 'median': 1}",[],blunderbuss,"[{'rating': '5 - Very Likely'}, {'rating': '1 - Impossible'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4, 'variance': 3, 'std_dev': 1.7320508075688772, 'median': 5}",[],wind instrument,"[{'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1.6, 'variance': 0.7999999999999999, 'std_dev': 0.8944271909999159, 'median': 1}",[],kettlebell,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1, 'variance': 0, 'std_dev': 0.0, 'median': 1}",[{'feedback': 'a kettlebell is not a firearm.'}],blunderbuss,4
8c82aad8-d719-4fee-9dd7-51b68b3f1a82,What do you feel when giving assistance to the needy?,reward,"[{'rating': '1 - Impossible'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '4 - Likely'}]","{'mean': 3.2, 'variance': 2.6999999999999997, 'std_dev': 1.6431676725154982, 'median': 4}","[{'feedback': '""Reward"" is not an emotion.'}]",boredom,"[{'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}]","{'mean': 2.4, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 2}",[],pleasure,"[{'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4.6, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 5}",[],happiness,"[{'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}]","{'mean': 4.4, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 4}",[{'feedback': 'I feel great happiness when I help people'}],satisfaction,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '3 - Plausible'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4.4, 'variance': 0.8, 'std_dev': 0.8944271909999159, 'median': 5}",[],satisfaction,4.4
643820c5-4821-48e9-a7f1-af72e9c11541,Where are you if your bieifcase is going through an x-ray machine?,luggage store,"[{'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}]","{'mean': 2.2, 'variance': 0.19999999999999998, 'std_dev': 0.4472135954999579, 'median': 2}","[{'feedback': ""I wouldn't want to be a patron of such a luggage store.  I'd expect to see that x-ray machine at the airport.""}]",courtroom,"[{'rating': '2 - Technically Possible'}, {'rating': '5 - Very Likely'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}]","{'mean': 3, 'variance': 1.5, 'std_dev': 1.224744871391589, 'median': 3}",[{'feedback': 'bieifcase'}],airport,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4.8, 'variance': 0.19999999999999998, 'std_dev': 0.4472135954999579, 'median': 5}",[{'feedback': 'If you mean a BRIEFCASE and not a bieifcase '}],office building,"[{'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}]","{'mean': 2.8, 'variance': 1.2, 'std_dev': 1.0954451150103321, 'median': 2}",[],hand,"[{'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 1, 'variance': 0, 'std_dev': 0.0, 'median': 1}",[],airport,4.8
86d23077-6e5c-46ba-804e-b0260ca82a32,What do singers need to do before a show?,warm up,"[{'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4.6, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 5}",[],use microphones,"[{'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}]","{'mean': 3.4, 'variance': 0.7999999999999999, 'std_dev': 0.8944271909999159, 'median': 4}",[],clear throats,"[{'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '3 - Plausible'}, {'rating': '5 - Very Likely'}]","{'mean': 4.2, 'variance': 0.7, 'std_dev': 0.8366600265340756, 'median': 4}",[],create music,"[{'rating': '2 - Technically Possible'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '2 - Technically Possible'}]","{'mean': 3.8, 'variance': 2.6999999999999997, 'std_dev': 1.6431676725154982, 'median': 5}",[],sound beautiful,"[{'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}]","{'mean': 2.2, 'variance': 0.19999999999999998, 'std_dev': 0.4472135954999579, 'median': 2}","[{'feedback': 'In order to earn a spot singing in a show, you must be talented, ie sound beautiful'}]",warm up,4.6
06644ed4-6e4c-4f4e-ad98-bbcb6e631500,"When you fail to finish something, you failed at doing what to it",winning,"[{'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}, {'rating': '5 - Very Likely'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}]","{'mean': 3.4, 'variance': 0.8, 'std_dev': 0.8944271909999159, 'median': 3}",[],passing,"[{'rating': '3 - Plausible'}, {'rating': '1 - Impossible'}, {'rating': '4 - Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '4 - Likely'}]","{'mean': 2.8, 'variance': 1.7, 'std_dev': 1.3038404810405297, 'median': 3}","[{'feedback': ""doesn't make sense""}]",completing,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 5, 'variance': 0, 'std_dev': 0.0, 'median': 5}",[],do well,"[{'rating': '2 - Technically Possible'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}]","{'mean': 3.2, 'variance': 0.7, 'std_dev': 0.8366600265340756, 'median': 3}",[],succeeding,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}]","{'mean': 3.8, 'variance': 1.2, 'std_dev': 1.0954451150103321, 'median': 3}","[{'feedback': 'This is usually the case, but not always.'}]",completing,5
3d920ea9-9541-43cc-8a65-16cc26574279,James loved to surf but he wasn't good at it. He would always do what?,wipe out,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}]","{'mean': 4.4, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 4}",[],enjoy yourself,"[{'rating': '2 - Technically Possible'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '2 - Technically Possible'}]","{'mean': 3.2, 'variance': 1.2, 'std_dev': 1.0954451150103321, 'median': 4}",[{'feedback': 'grammar is bad'}],start fighting,"[{'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}]","{'mean': 1.4, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 1}",[],get wet,"[{'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '5 - Very Likely'}]","{'mean': 2.6, 'variance': 2.3000000000000003, 'std_dev': 1.5165750888103102, 'median': 2}",[],drown,"[{'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}]","{'mean': 1.6, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 2}",[{'feedback': 'Drowning is not always fatal.'}],wipe out,4.4
3215d8e9-c88c-4963-b3c4-f1da67d97035,Where would you find the sharpest parts of a triangle?,three vertices,"[{'rating': '3 - Plausible'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '3 - Plausible'}, {'rating': '5 - Very Likely'}]","{'mean': 4, 'variance': 1, 'std_dev': 1.0, 'median': 4}","[{'feedback': ""Triangle cut out from a single sheet of paper, I'd assume.""}]",point,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 5, 'variance': 0, 'std_dev': 0.0, 'median': 5}",[],3 sides,"[{'rating': '1 - Impossible'}, {'rating': '5 - Very Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '1 - Impossible'}]","{'mean': 2, 'variance': 3, 'std_dev': 1.7320508075688772, 'median': 1}",[],three sides,"[{'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}]","{'mean': 3.6, 'variance': 1.3, 'std_dev': 1.140175425099138, 'median': 4}",[],math book,"[{'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}]","{'mean': 1.6, 'variance': 0.3, 'std_dev': 0.5477225575051661, 'median': 2}",[{'feedback': 'Drawings and dipictions in a geometry textbook.'}],three vertices,4
8a5077e9-bb8e-42e4-96e5-958ecf07b70b,If you're celebrating with too many cocktails what may you have in the morning?,drunkenness,"[{'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}, {'rating': '2 - Technically Possible'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 3.4, 'variance': 2.3000000000000003, 'std_dev': 1.5165750888103102, 'median': 3}","[{'feedback': 'Most likely you wont be drunk, but you would be hungover'}, {'feedback': 'The answer is hung over.'}]",have fun,"[{'rating': '1 - Impossible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}, {'rating': '2 - Technically Possible'}]","{'mean': 1.8, 'variance': 0.2, 'std_dev': 0.4472135954999579, 'median': 2}",[{'feedback': 'Impressive if that person can avoid the expected hangover.'}],headache,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 4.8, 'variance': 0.19999999999999998, 'std_dev': 0.4472135954999579, 'median': 5}",[],hang over,"[{'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}]","{'mean': 5, 'variance': 0, 'std_dev': 0.0, 'median': 5}",[],intimacy,"[{'rating': '4 - Likely'}, {'rating': '3 - Plausible'}, {'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}, {'rating': '4 - Likely'}]","{'mean': 3, 'variance': 1.5, 'std_dev': 1.224744871391589, 'median': 3}",[{'feedback': 'Reasoning: You could have met someone during the celebration.'}],hang over,5
75333f92-dcbe-43bc-9382-85c0de7e3130,When someone is physically competing what does their body do?,tension,"[{'rating': '3 - Plausible'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '2 - Technically Possible'}, {'rating': '3 - Plausible'}]","{'mean': 3.2, 'variance': 0.7, 'std_dev': 0.8366600265340756, 'median': 3}","[{'feedback': 'Your muscles go through tension depending on what they are competing as.'}, {'feedback': 'Assuming tension is the lactic acid build up in the tendons.'}]",perform better,"[{'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '3 - Plausible'}]","{'mean': 4, 'variance': 0.5, 'std_dev': 0.7071067811865476, 'median': 4}",[],releases heat,"[{'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}, {'rating': '4 - Likely'}]","{'mean': 4.2, 'variance': 0.19999999999999998, 'std_dev': 0.4472135954999579, 'median': 4}",[{'feedback': 'Physical exertion makes the body temperature rise so you sweat to release heat. I would say this happens a lot of the time but not all the time. '}],winning or losing,"[{'rating': '4 - Likely'}, {'rating': '1 - Impossible'}, {'rating': '3 - Plausible'}, {'rating': '3 - Plausible'}, {'rating': '1 - Impossible'}]","{'mean': 2.4, 'variance': 1.8, 'std_dev': 1.3416407864998738, 'median': 3}",[],sweat,"[{'rating': '5 - Very Likely'}, {'rating': '4 - Likely'}, {'rating': '5 - Very Likely'}, {'rating': '5 - Very Likely'}, {'rating': '3 - Plausible'}]","{'mean': 4.4, 'variance': 0.8, 'std_dev': 0.8944271909999159, 'median': 5}",[],sweat,4.4
